,f,a
534,-526367.1875,687.9409127423571
535,-525292.96875,675.9365646984935
536,-524218.75,678.9801053528912
537,-523144.53125,681.5141766782464
538,-522070.3125,678.8664367032296
539,-520996.09375,684.1839587063023
540,-519921.875,683.6531296551628
541,-518847.65625,685.3467188286335
542,-517773.4375,694.5622130690311
543,-516699.21875,678.3149758818228
544,-515625.0,692.5903328064176
545,-514550.78125,677.9120750023386
546,-513476.5625,675.1245244863504
547,-512402.34375,682.5340893017255
548,-511328.125,676.0236485671602
549,-510253.90625,678.7501535105303
550,-509179.6875,669.0401035229872
551,-508105.46875,677.6589615941591
552,-507031.25,666.2037266163869
553,-505957.03125,681.3877781157644
554,-504882.8125,671.9067703196894
555,-503808.59375,677.9539374279549
556,-502734.375,683.1777275897333
557,-501660.15625,686.5289182018926
558,-500585.9375,670.0384024196313
559,-499511.71875,676.3515877381312
560,-498437.5,672.7557769378705
561,-497363.28125,668.1975574471091
562,-496289.0625,697.9914764993099
563,-495214.84375,681.2571346348916
564,-494140.625,657.1124078203663
565,-493066.40625,674.5802023758283
566,-491992.1875,674.0809563217771
567,-490917.96875,665.8288446912245
568,-489843.75,665.7674470151783
569,-488769.53125,672.3362312653911
570,-487695.3125,658.140894048186
571,-486621.09375,669.9323048167979
572,-485546.875,668.6419266972779
573,-484472.65625,673.1599462135832
574,-483398.4375,662.2076281729934
575,-482324.21875,656.0380483597392
576,-481250.0,668.6115137496636
577,-480175.78125,673.6061952629386
578,-479101.5625,677.8165830817169
579,-478027.34375,659.4175262683948
580,-476953.125,664.1800460788435
581,-475878.90625,662.5979773117986
582,-474804.6875,675.4486177320148
583,-473730.46875,655.7961021890188
584,-472656.25,666.3374463885567
585,-471582.03125,656.0553444475308
586,-470507.8125,674.6506773716011
587,-469433.59375,653.5321116033633
588,-468359.375,674.8156325065847
589,-467285.15625,660.8802169036852
590,-466210.9375,663.2705862386103
591,-465136.71875,667.0016927942264
592,-464062.5,656.880542911099
593,-462988.28125,661.4259756506112
594,-461914.0625,652.374796390425
595,-460839.84375,667.2223104435873
596,-459765.625,657.496735458209
597,-458691.40625,662.1937655465597
598,-457617.1875,644.9299890570993
599,-456542.96875,671.9256031698554
600,-455468.75,647.552687403213
601,-454394.53125,656.6838114688207
602,-453320.3125,666.1192152418575
603,-452246.09375,658.5280601345212
604,-451171.875,652.737431497398
605,-450097.65625,662.1416635240189
606,-449023.4375,655.2881220271369
607,-447949.21875,656.8058108609745
608,-446875.0,664.5815710534474
609,-445800.78125,650.8608038875707
610,-444726.5625,663.2937888671191
611,-443652.34375,643.3323166510845
612,-442578.125,662.5444750456005
613,-441503.90625,655.4201886995379
614,-440429.6875,656.0979599838145
615,-439355.46875,651.2082215339847
616,-438281.25,648.006168970846
617,-437207.03125,649.8429789091638
618,-436132.8125,647.372176920195
619,-435058.59375,660.0870249611079
620,-433984.375,667.1199263056424
621,-432910.15625,652.3406491243076
622,-431835.9375,651.4128087311798
623,-430761.71875,633.7848176187291
624,-429687.5,651.9162559465028
625,-428613.28125,657.8946213391807
626,-427539.0625,645.272170684677
627,-426464.84375,645.7002089891928
628,-425390.625,660.6194551058187
629,-424316.40625,650.8323591097856
630,-423242.1875,646.3272722675696
631,-422167.96875,655.0202789485988
632,-421093.75,656.6887474265459
633,-420019.53125,645.1120214683077
634,-418945.3125,641.0556170862849
635,-417871.09375,640.30097427093
636,-416796.875,654.3413878350808
637,-415722.65625,657.730500441718
638,-414648.4375,626.715854569181
639,-413574.21875,660.3733887397622
640,-412500.0,626.9532910832625
641,-411425.78125,646.4791795261256
642,-410351.5625,640.8574684125258
643,-409277.34375,645.1789333760221
644,-408203.125,644.6224986498707
645,-407128.90625,642.1081308341954
646,-406054.6875,639.3488582310403
647,-404980.46875,661.6217280284593
648,-403906.25,645.0880271511805
649,-402832.03125,645.3978393374458
650,-401757.8125,636.9426696398082
651,-400683.59375,651.814614287711
652,-399609.375,650.8232452750468
653,-398535.15625,637.8465856561318
654,-397460.9375,643.1678667405506
655,-396386.71875,626.1008049461509
656,-395312.5,646.6766562978667
657,-394238.28125,634.7002183287999
658,-393164.0625,653.5270002661339
659,-392089.84375,645.9405469170888
660,-391015.625,639.0451222211794
661,-389941.40625,648.8552732414246
662,-388867.1875,652.2763203936133
663,-387792.96875,642.193849359047
664,-386718.75,629.9086314413117
665,-385644.53125,631.6784839990348
666,-384570.3125,631.1941614453317
667,-383496.09375,646.6879381384136
668,-382421.875,627.1827632066553
669,-381347.65625,642.9567223769609
670,-380273.4375,642.5305863734213
671,-379199.21875,644.482331543578
672,-378125.0,641.7892679901626
673,-377050.78125,635.4250261423886
674,-375976.5625,646.9320906562765
675,-374902.34375,645.8249054105955
676,-373828.125,633.9173777943349
677,-372753.90625,643.1380415486259
678,-371679.6875,631.2393031218431
679,-370605.46875,645.2901654051328
680,-369531.25,641.9904818711243
681,-368457.03125,648.3647601895082
682,-367382.8125,644.6798145711101
683,-366308.59375,643.7041356849134
684,-365234.375,647.8470245910034
685,-364160.15625,650.2472684485043
686,-363085.9375,632.2571642261348
687,-362011.71875,626.951027290749
688,-360937.5,638.3162268732216
689,-359863.28125,628.2992195955339
690,-358789.0625,631.6124165218586
691,-357714.84375,637.5515466377223
692,-356640.625,635.1778874521108
693,-355566.40625,636.80867423813
694,-354492.1875,639.0524463317106
695,-353417.96875,640.5429787315627
696,-352343.75,645.2785101624105
697,-351269.53125,642.5488291778673
698,-350195.3125,641.6140619096074
699,-349121.09375,637.2553627612996
700,-348046.875,631.8064906320164
701,-346972.65625,644.5970921113583
702,-345898.4375,647.322418947263
703,-344824.21875,648.6238408301235
704,-343750.0,649.0998979560839
705,-342675.78125,630.8327084520486
706,-341601.5625,644.4279844275829
707,-340527.34375,641.032124079089
708,-339453.125,645.4252383393316
709,-338378.90625,647.4858064790316
710,-337304.6875,638.7741016611201
711,-336230.46875,633.5531722118977
712,-335156.25,643.8532280351271
713,-334082.03125,643.1645493523201
714,-333007.8125,639.5570269347504
715,-331933.59375,641.8078862858008
716,-330859.375,638.4910879468669
717,-329785.15625,644.1360983973535
718,-328710.9375,637.3362089594292
719,-327636.71875,630.1708214168902
720,-326562.5,649.0989964626929
721,-325488.28125,638.1537951207415
722,-324414.0625,630.0847100622593
723,-323339.84375,633.4825077833084
724,-322265.625,647.5073436236015
725,-321191.40625,637.430680840021
726,-320117.1875,641.1988755955588
727,-319042.96875,648.1651318518567
728,-317968.75,640.0327616622917
729,-316894.53125,642.4727796752145
730,-315820.3125,629.4287143601475
731,-314746.09375,637.7284696653976
732,-313671.875,643.4086469880486
733,-312597.65625,634.1384820278525
734,-311523.4375,631.8526587201201
735,-310449.21875,631.4410621933912
736,-309375.0,648.5929730614987
737,-308300.78125,656.5605936878203
738,-307226.5625,645.1868605351649
739,-306152.34375,643.3052179462927
740,-305078.125,640.8309102569847
741,-304003.90625,644.8460180788028
742,-302929.6875,647.7347674320491
743,-301855.46875,644.6421258476369
744,-300781.25,645.0194176905559
745,-299707.03125,651.4663773903505
746,-298632.8125,641.1813060516389
747,-297558.59375,643.0834698942348
748,-296484.375,646.8825473843019
749,-295410.15625,656.778156892646
750,-294335.9375,652.6636679731122
751,-293261.71875,637.3571355550258
752,-292187.5,635.8384382638142
753,-291113.28125,645.5921707693666
754,-290039.0625,656.467056083022
755,-288964.84375,649.2509486386541
756,-287890.625,652.9095936703176
757,-286816.40625,642.9751492707094
758,-285742.1875,633.2012676308481
759,-284667.96875,645.873146932097
760,-283593.75,649.0610489751801
761,-282519.53125,648.3909691607025
762,-281445.3125,647.8303555251815
763,-280371.09375,646.6258563691957
764,-279296.875,657.8491819363447
765,-278222.65625,646.70515951826
766,-277148.4375,647.949398841772
767,-276074.21875,654.190251133166
768,-275000.0,645.8195165388183
769,-273925.78125,661.0782955767244
770,-272851.5625,649.3830427960892
771,-271777.34375,653.2911525609308
772,-270703.125,655.481478644337
773,-269628.90625,655.4861233315964
774,-268554.6875,655.3915151142586
775,-267480.46875,653.0898033885796
776,-266406.25,656.824678744842
777,-265332.03125,660.7923943585087
778,-264257.8125,655.89596247866
779,-263183.59375,656.2994292888795
780,-262109.375,668.8388103090833
781,-261035.15625,659.5785153676851
782,-259960.9375,651.5643993473794
783,-258886.71875,652.5933804709179
784,-257812.5,647.8351523445991
785,-256738.28125,651.897681286326
786,-255664.0625,651.6212718839911
787,-254589.84375,650.1237212480893
788,-253515.625,649.2405162942864
789,-252441.40625,661.0117817498282
790,-251367.1875,658.7003552812382
791,-250292.96875,659.3763953312173
792,-249218.75,662.6545874096864
793,-248144.53125,663.2141465842953
794,-247070.3125,663.2421862231707
795,-245996.09375,656.843626702409
796,-244921.875,658.9805645012378
797,-243847.65625,663.2623292153426
798,-242773.4375,661.3660687891992
799,-241699.21875,668.0144648492103
800,-240625.0,664.5191701307727
801,-239550.78125,660.1653439581202
802,-238476.5625,666.1374453702297
803,-237402.34375,663.946554401991
804,-236328.125,657.0288452263893
805,-235253.90625,652.0914836054582
806,-234179.6875,659.5954324862075
807,-233105.46875,664.5911397699459
808,-232031.25,656.2365552703059
809,-230957.03125,671.9458537237572
810,-229882.8125,659.219747304281
811,-228808.59375,671.3101485228693
812,-227734.375,684.091511469521
813,-226660.15625,674.5313255597723
814,-225585.9375,664.850933891957
815,-224511.71875,653.3117872558436
816,-223437.5,656.0882856748176
817,-222363.28125,678.2531939203442
818,-221289.0625,662.7295775979402
819,-220214.84375,660.6093643072318
820,-219140.625,665.4327776653429
821,-218066.40625,679.5867891213064
822,-216992.1875,664.6010836102424
823,-215917.96875,675.0238037396975
824,-214843.75,669.0623646720729
