,f,a
288,-790625.0,1559.6638001842448
289,-789550.78125,1539.9170106700153
290,-788476.5625,1549.0876948626644
291,-787402.34375,1535.1639048110878
292,-786328.125,1547.5080947804697
293,-785253.90625,1573.6405036116178
294,-784179.6875,1543.1635281562676
295,-783105.46875,1554.481164499549
296,-782031.25,1582.7306193345064
297,-780957.03125,1565.8228084575796
298,-779882.8125,1574.4737644154611
299,-778808.59375,1576.6540370396758
300,-777734.375,1553.6579834838121
301,-776660.15625,1549.032350342921
302,-775585.9375,1558.3820871910152
303,-774511.71875,1586.1462886324355
304,-773437.5,1618.0103305894268
305,-772363.28125,1571.9875337701085
306,-771289.0625,1575.2870575913144
307,-770214.84375,1590.5375661364833
308,-769140.625,1553.0304537967181
309,-768066.40625,1623.8673660582112
310,-766992.1875,1556.6147254456816
311,-765917.96875,1583.6649369551296
312,-764843.75,1623.6580299361804
313,-763769.53125,1619.2410965321262
314,-762695.3125,1602.352324175373
315,-761621.09375,1619.2953547435993
316,-760546.875,1619.9295205358162
317,-759472.65625,1616.389616219776
318,-758398.4375,1639.4345813260254
319,-757324.21875,1624.6500800004
320,-756250.0,1619.558978760087
321,-755175.78125,1622.298538266261
322,-754101.5625,1640.1709626560532
323,-753027.34375,1612.39681684108
324,-751953.125,1626.4720248605308
325,-750878.90625,1658.7410000895152
326,-749804.6875,1614.8790843384825
327,-748730.46875,1640.3250527042762
328,-747656.25,1648.3860915849284
329,-746582.03125,1633.9344353887504
330,-745507.8125,1619.7606810376246
331,-744433.59375,1633.4727665246126
332,-743359.375,1625.6952802103715
333,-742285.15625,1634.1540602998975
334,-741210.9375,1651.915674928911
335,-740136.71875,1659.3369682157509
336,-739062.5,1647.8762610692518
337,-737988.28125,1647.3895455257218
338,-736914.0625,1677.6197291933413
339,-735839.84375,1643.377775834645
340,-734765.625,1660.885086705799
341,-733691.40625,1669.810287706913
342,-732617.1875,1650.9642971295257
343,-731542.96875,1688.2554448411156
344,-730468.75,1698.6136934114363
345,-729394.53125,1623.5697488341639
346,-728320.3125,1654.7730659982813
347,-727246.09375,1682.4407977335975
348,-726171.875,1645.972948578781
349,-725097.65625,1656.4965951318545
350,-724023.4375,1686.0957610315443
351,-722949.21875,1671.423591463038
352,-721875.0,1723.7686189636904
353,-720800.78125,1661.8535102509045
354,-719726.5625,1666.4332716714462
355,-718652.34375,1662.404600435755
356,-717578.125,1731.5125207216145
357,-716503.90625,1685.3196741221982
358,-715429.6875,1700.0180932061232
359,-714355.46875,1692.7455957512566
360,-713281.25,1677.7887047844074
361,-712207.03125,1703.1864609888305
362,-711132.8125,1681.996041027762
363,-710058.59375,1679.8099290881717
364,-708984.375,1684.4804041012662
365,-707910.15625,1680.981935864564
366,-706835.9375,1698.9909618068427
367,-705761.71875,1739.7947471183315
368,-704687.5,1707.7548258092902
369,-703613.28125,1679.3064796348672
370,-702539.0625,1694.680692193302
371,-701464.84375,1683.836507624304
372,-700390.625,1683.623191064091
373,-699316.40625,1691.5624663122487
374,-698242.1875,1691.5777196163729
375,-697167.96875,1698.1799268090147
376,-696093.75,1701.5425231007614
377,-695019.53125,1717.2722023148224
378,-693945.3125,1709.7324837726437
379,-692871.09375,1727.9070833558135
380,-691796.875,1683.5027547566272
381,-690722.65625,1722.8728424249011
382,-689648.4375,1727.899882193391
383,-688574.21875,1718.7316916689672
384,-687500.0,1709.6347049957692
385,-686425.78125,1701.5032991534613
386,-685351.5625,1718.6983766478957
387,-684277.34375,1715.5238703993052
388,-683203.125,1746.7074703734406
389,-682128.90625,1716.6206821593619
390,-681054.6875,1717.0869400433883
391,-679980.46875,1707.305429159082
392,-678906.25,1721.6947756341274
393,-677832.03125,1685.6360051416323
394,-676757.8125,1709.1544034298845
395,-675683.59375,1728.1144048953142
396,-674609.375,1710.0835849993236
397,-673535.15625,1723.3760173955693
398,-672460.9375,1741.522456113061
399,-671386.71875,1706.484023837274
400,-670312.5,1712.7560174501803
401,-669238.28125,1686.2097112248048
402,-668164.0625,1706.9716458848495
403,-667089.84375,1744.5385404683734
404,-666015.625,1729.0335326230897
405,-664941.40625,1720.564598975173
406,-663867.1875,1735.8526854165245
407,-662792.96875,1701.3524466891906
408,-661718.75,1718.5770044348449
409,-660644.53125,1685.9550669868734
410,-659570.3125,1720.1191618170828
411,-658496.09375,1708.942034542662
412,-657421.875,1724.2737147963446
413,-656347.65625,1726.5653336222254
414,-655273.4375,1708.7502277042615
415,-654199.21875,1734.6262181514953
416,-653125.0,1718.460741912166
417,-652050.78125,1719.6356593540609
418,-650976.5625,1705.078648799419
419,-649902.34375,1694.7605794328033
420,-648828.125,1699.2804736284654
421,-647753.90625,1734.0839502211447
422,-646679.6875,1705.5161847520503
423,-645605.46875,1721.0916998107639
424,-644531.25,1707.021382498277
