,LST,RA,DEC
113,5.3712160100991495,0.1543854419205789,0.0665525609346612
114,5.371580625611901,0.1543863619771645,0.0665529533046989
115,5.3719452323231325,0.15438728201149376,0.06655334566516889
116,5.372309841968166,0.15438820205330228,0.06655373802875238
117,5.372674439877846,0.15438912206547445,0.06655413037962082
118,5.373039049522906,0.15439004210732038,0.06655452274306783
119,5.3734035124756225,0.15439096177900108,0.06655491494857703
120,5.373768260011477,0.15439188216882088,0.06655530746026944
121,5.374133846627417,0.15439280467595906,0.06655570087484208
122,5.374497473433878,0.1543937222378043,0.06655609218035745
123,5.3748620830789635,0.15439464227971833,0.06655648454345248
124,5.375226686856304,0.15439556230683635,0.06655687690016142
125,5.375591290633672,0.15439648233400025,0.06655726925681364
126,5.375955900278729,0.15439740237597085,0.0665576616197042
127,5.376320504056069,0.1543983224031722,0.06655805397622007
128,5.376685110767266,0.15439924243777245,0.06655844633581505
129,5.3770497204123515,0.15440016247982646,0.06655883869851255
130,5.37741431832197,0.15440108249226892,0.06655923104850568
131,5.377778925033195,0.1544020025269267,0.06655962340789658
132,5.37814353174442,0.1544029225616295,0.06656001576723049
133,5.378508138455616,0.15440384259632453,0.06656040812648488
134,5.37887274223298,0.15440476262365777,0.0665608004825235
135,5.379237351878035,0.1544056826657719,0.06656119284478941
136,5.379601952721539,0.1544066026857351,0.06656158519753261
137,5.3799665594327335,0.1544075227205317,0.06656197755652547
138,5.380331169077786,0.1544084427627287,0.06656236991859817
139,5.380695772855121,0.15440936279015588,0.0665627622742958
140,5.3810603766325125,0.1544102828175761,0.06656315462991431
141,5.381424995079085,0.15441120288205126,0.06656354700125908
142,5.381789592988728,0.15441212289472012,0.06656393935043431
143,5.3821541967660895,0.15441304292222297,0.06656433170585936
144,5.382518803477281,0.1544139629571254,0.06656472406436395
145,5.382883407254614,0.1544148829846394,0.06656511641964137
146,5.383248016899692,0.15441580302701358,0.06656550878117991
147,5.383612620677052,0.15441672305456525,0.06656590113632098
148,5.383977227388242,0.1544176430895697,0.06656629349456418
149,5.384341834099432,0.1544185631245666,0.0665666858527279
150,5.38470643494296,0.1544194831447937,0.06656707820451675
151,5.385071041654149,0.15442040317982833,0.06656747056254418
152,5.3854356512991695,0.1544213232223152,0.06656786292367346
153,5.385800249208837,0.15442224323519146,0.06656825527209881
154,5.386164858853856,0.1544231632776896,0.06656864763308047
155,5.386529462631213,0.154424083305419,0.06656903998768764
156,5.386894072276289,0.15442500334792877,0.06656943234852186
157,5.387258678987476,0.15442592338310301,0.06656982470615153
158,5.387625503686629,0.15442684901506562,0.06657021945050716
159,5.387987886542187,0.1544277634386661,0.06657060941487686
160,5.388352490319514,0.15442868346648925,0.06657100176914292
161,5.388717097030727,0.1544296035017126,0.06657139412648869
162,5.389081703741913,0.1544305235369803,0.0665717864837771
163,5.389446313386929,0.15443144357964864,0.06657217884414537
164,5.389810914230423,0.1544323636001398,0.06657257119497982
165,5.390175532677045,0.1544332836650416,0.0665729635646773
166,5.3905401276528195,0.15443420367075625,0.06657335590905772
167,5.390904731430172,0.1544351236986848,0.06657374826283523
168,5.391269341075215,0.15443604374147316,0.06657414062287359
169,5.3916339448525665,0.15443696376946597,0.06657453297652602
170,5.3919985544975795,0.1544378838122664,0.06657492533641712
171,5.3923631582749305,0.15443880384029665,0.0665753176899331
172,5.392727762052253,0.15443972386831983,0.06657571004336985
173,5.393092371697322,0.15444064391120257,0.06657610240306733
174,5.393456978408504,0.15444156394664504,0.06657649475951566
175,5.393821579251994,0.15444248396736976,0.06657688710961121
176,5.3941861888970335,0.1544434040102572,0.06657727946908205
177,5.394550789740523,0.15444432403099298,0.06657767181902993
178,5.394915396451703,0.15444524406656293,0.06657806417522767
179,5.395280000229051,0.154446164094718,0.0665784565281871
180,5.3956446098740605,0.15444708413773275,0.06657884888740732
181,5.396009213651436,0.15444800416592558,0.0665792412402304
182,5.396373820362615,0.1544489242015709,0.0665796335961554
183,5.396738424139933,0.1544498442298014,0.06658002594884209
184,5.397103030851139,0.1544507642654844,0.0665804183046307
185,5.397467637562344,0.1544516843011602,0.06658081066034005
186,5.397832247207323,0.154452604344262,0.06658120301914003
187,5.398196848050838,0.15445352436518694,0.06658159536840626
188,5.398561454762014,0.1544544444009192,0.06658198772391097
189,5.398926061473218,0.1544553644366964,0.06658238007935863
190,5.399290665250533,0.15445628446505938,0.06658277243156815
191,5.399655269027877,0.1544572044934669,0.06658316478372052
192,5.400019878672911,0.15445812453668198,0.06658355714211141
193,5.400384479516394,0.15445904455772014,0.06658394949096857
194,5.400749089161428,0.15445996460097272,0.06658434184922297
195,5.401113695872601,0.15446088463686322,0.06658473420426152
196,5.401478302583774,0.15446180467277276,0.066585126559232
197,5.401842903427313,0.15446272469385974,0.06658551890780504
198,5.4022075130722875,0.15446364473718813,0.06658591126578683
199,5.402572113915798,0.1544645647583388,0.06658630361423457
200,5.402936726494688,0.1544654848091125,0.06658669597523902
201,5.403301330272,0.1544664048376824,0.06658708832669828
202,5.40366593404934,0.15446732486629725,0.06658748067810047
203,5.404030543694341,0.1544682449097464,0.06658787303575256
204,5.404395147471709,0.15446916493837262,0.06658826538700713
205,5.404759751249048,0.1544700849670446,0.06658865773820496
206,5.405124360894048,0.15447100501052383,0.0665890500956412
207,5.405488964671357,0.1544719250392334,0.06658944244670256
208,5.405853565514865,0.15447284506052808,0.0665898347945256
209,5.406218178093751,0.15447376511147135,0.06659022715491619
210,5.40658278187106,0.15447468514023718,0.06659061950577289
211,5.406947385648368,0.15447560516899586,0.06659101185655021
212,5.407311989425705,0.15447652519779936,0.06659140420727047
213,5.407676596136899,0.1544774452340035,0.06659179656107053
214,5.408041205781897,0.15447836527765937,0.06659218891797217
215,5.408405812493092,0.15447928531390093,0.06659258127163564
216,5.408770419204258,0.1544802053501878,0.06659297362524227
217,5.409135020047733,0.15448112537165257,0.06659336597245168
218,5.4094996238250665,0.15448204540056917,0.06659375832276271
219,5.409864233470063,0.15448296544429377,0.0665941506793124
220,5.410228837247395,0.15448388547322178,0.06659454302947582
221,5.410593441024757,0.1544848055021955,0.06659493537958244
222,5.410958047735921,0.15448572553856907,0.06659532773276859
223,5.411322654447083,0.15448664557498795,0.06659572008589772
224,5.411687264092106,0.15448756561880667,0.06659611244210636
225,5.412051873737128,0.15448848566267062,0.06659650479825803
226,5.412416471646741,0.15448940567689773,0.0665968971416947
227,5.412781075424071,0.1544903257059838,0.06659728949139182
228,5.413145688002951,0.15449124575728568,0.06659768185048666
229,5.413510282978732,0.15449216576418834,0.06659807419057108
230,5.413874901425273,0.15449308583034205,0.06659846655584706
231,5.414239505202574,0.15449400585947767,0.06659885890526027
232,5.414604100178353,0.15449492586646368,0.06659925124515147
233,5.414968695154161,0.15449584587341536,0.06659964358495178
234,5.4153333136007005,0.15449676593964445,0.06660003594995487
235,5.415697920311888,0.15449768597628957,0.06660042830226556
236,5.416062524089187,0.15449860600551962,0.06660082065133781
237,5.416427127866514,0.1544995260347951,0.0666012130003532
238,5.416791740445391,0.1545004460862855,0.0666016053587659
239,5.41715634128883,0.15450136610819165,0.06660199770448606
240,5.417520953867706,0.15450228615969314,0.06660239006275104
241,5.417885540041932,0.15450320614462615,0.06660278239255144
242,5.418250164356188,0.15450412622579512,0.06660317476331568
243,5.418614765199654,0.15450504624777617,0.06660356710876277
244,5.418979377778499,0.15450596629940638,0.06660395946677757
245,5.419343984489683,0.15450688633621354,0.06660435181839482
246,5.4197085882670075,0.15450780636565925,0.0666047441667965
247,5.420073189110472,0.15450872638768992,0.06660513651195976
248,5.420437792887766,0.15450964641717257,0.06660552886022467
249,5.420802405466639,0.1545105664688711,0.06660592121788735
250,5.421167015111623,0.1545114865131799,0.06660631357232236
251,5.421531613021255,0.15451240652790516,0.06660670591406519
252,5.421896225600098,0.1545133265796596,0.0666070982715229
253,5.422260829377447,0.1545142466092366,0.06660749061944678
254,5.4226254331547405,0.15451516663880702,0.06660788296729157
255,5.422990033998202,0.15451608666101493,0.06660827531192039
256,5.423354646577072,0.15451700671284493,0.06660866766910527
257,5.423719253288223,0.15451792674990492,0.0666090600199152
258,5.424083851197824,0.1545188467647354,0.06660945236116911
259,5.424448463776664,0.15451976681664834,0.06660984471816059
260,5.4248128005739735,0.1545206861726539,0.06661023677830556
261,5.42517767719902,0.1545216068908488,0.06661062941928098
262,5.425542280976339,0.1545225269205964,0.06661102176659123
263,5.425906887687487,0.15452344695774364,0.06661141411698082
264,5.426271488530945,0.15452436698012106,0.06661180646099552
265,5.426636098175953,0.15452528702471388,0.06661219881440775
266,5.427000704887101,0.1545262070619439,0.06661259116460382
267,5.427365305730558,0.15452712708435215,0.06661298350840289
268,5.427729915375564,0.15452804712902735,0.06661337586162144
269,5.428094525020571,0.15452896717369544,0.06661376821476067
270,5.428459125864026,0.15452988719618635,0.06661416055836623
271,5.4288237325751725,0.15453080723348453,0.06661455290821006
272,5.429188339286318,0.154531727270802,0.06661494525798585
273,5.429552940129772,0.15453264729334934,0.06661533760138662
274,5.429917546840946,0.15453356733070442,0.06661572995102594
275,5.4302821594197805,0.1545344873829192,0.06661612230692582
276,5.430646763197094,0.1545354074129045,0.06661651465326975
277,5.431011366974406,0.1545363274429352,0.06661690699955673
278,5.431375973685551,0.15453724748039183,0.06661729934893422
279,5.431740580396721,0.15453816751784133,0.06661769169823242
280,5.432105187107863,0.15453908755530943,0.06661808404746229
281,5.432469790885147,0.15454000758538908,0.06661847639346508
282,5.432834397596317,0.15454092762292154,0.0666188687425698
283,5.43319900430743,0.15454184766044646,0.06661926109159509
284,5.43356360808474,0.15454276769060887,0.06661965343740434
285,5.43392821479591,0.15454368772819801,0.06662004578630447
286,5.434292815639388,0.15454460775096496,0.06662043812880736
287,5.434657422350501,0.1545455277885915,0.06662083047757089
288,5.435022029061639,0.15454644782621094,0.06662122282625509
289,5.435386638706667,0.1545473678712826,0.06662161517804098
290,5.435751239550088,0.1545482878941245,0.06662200752027082
291,5.4361158433273955,0.15454920792441973,0.0666223998656028
292,5.436480452972393,0.15455012796952172,0.0666227922171728
293,5.43684506261739,0.15455104801464267,0.06662318456867465
294,5.437209666394697,0.15455196804499416,0.06662357691380177
295,5.43757412934735,0.1545528877199935,0.06662396910731347
296,5.437938876883141,0.15455380811313515,0.06662436160699912
297,5.438303477726587,0.15455472813611,0.06662475394875167
298,5.438668087371553,0.15455564818135117,0.06662514629992337
299,5.439032694082718,0.15455656821917815,0.06662553864785702
300,5.439397300793853,0.1545574882570508,0.06662593099573391
301,5.439761907504988,0.15455840829491535,0.06662632334353098
302,5.440126508348461,0.15455932831801047,0.06662671568495344
303,5.440490974234971,0.15456024800056806,0.06662710788107831
304,5.440855718836899,0.15456116838642725,0.0666275003770479
305,5.441220328481863,0.1545620884318012,0.06662789272774228
306,5.441584929325335,0.15456300845494567,0.06662828506888062
307,5.441949538970299,0.15456392850035736,0.0666286774194385
308,5.442314151549151,0.1545648485531692,0.06662906977307588
309,5.44267875239262,0.15456576857639628,0.06662946211402061
310,5.443043356169893,0.15456668860705006,0.06662985445805616
311,5.443407957013334,0.15456760863028862,0.06663024679885324
312,5.443772566658325,0.15456852867579537,0.0666306391490702
313,5.444137105890974,0.15456944854362165,0.06663103142343971
314,5.444501780080586,0.15457036875199678,0.06663142384295874
315,5.444866383857885,0.15457128878271864,0.06663181618664188
316,5.445230984701353,0.1545722088060779,0.06663220852710902
317,5.445595585544792,0.154573128829457,0.06663260086750829
318,5.445960198123611,0.15457404888245702,0.06663299322046302
319,5.44632480483474,0.15457496892068834,0.06663338556704339
320,5.446689414479727,0.15457588896631935,0.06663377791670307
321,5.447054021190856,0.1545768090045884,0.06663417026314697
322,5.447418622034293,0.15457772902803463,0.06663456260319343
323,5.447783217010068,0.15457864903671215,0.06663495493686558
324,5.448147841324266,0.1545795691194287,0.06663534730203503
325,5.448512445101561,0.1545804891503665,0.06663573964504739
326,5.448877051812687,0.1545814091887293,0.06663613199114979
327,5.449241655589981,0.15458232921967785,0.06663652433401412
328,5.449606274036488,0.1545832492876822,0.06663691669260444
329,5.449970869012232,0.15458416929647267,0.066637309025867
330,5.450335472789526,0.15458508932750387,0.06663770136853772
331,5.45070008243451,0.15458600937331685,0.06663809371743576
332,5.451064686211803,0.15458692940441204,0.06663848605998117
333,5.451429292922954,0.15458784944288123,0.06663887840559492
334,5.451793896700218,0.15458876947396158,0.0666392707479814
335,5.452158503411342,0.15458968951249524,0.06663966309347
336,5.452523110122464,0.15459060955102089,0.06664005543887894
337,5.452887713899755,0.15459152958218517,0.06664044778107232
338,5.453252320610877,0.15459244962074845,0.0666408401263447
339,5.453616924388168,0.1545933696519502,0.06664123246840144
340,5.453981531099317,0.15459428969055145,0.06664162481353744
341,5.454346134876607,0.1545952097217906,0.06664201715545756
342,5.454710741587727,0.1545961297604297,0.06664240950045706
343,5.455075348298847,0.15459704979911398,0.06664280184539953
344,5.455439955009967,0.15459796983779112,0.06664319419026266
345,5.455804558787255,0.15459888986908027,0.06664358653189889
346,5.456169165498375,0.15459980990782085,0.06664397887663646
347,5.456533778077212,0.15460072996136942,0.0666443712276125
348,5.45689837892064,0.15460164998533327,0.06664476356589603
349,5.457262979764067,0.15460257000928973,0.06664515590410013
350,5.457627592342875,0.15460349006292193,0.06664554825488295
351,5.457992190252442,0.15460441007953513,0.06664594058980289
352,5.458356805765137,0.15460533014055913,0.06664633294358528
353,5.458721157231596,0.15460624953535648,0.06664672501318361
354,5.459086010385848,0.15460717019610243,0.0666471176225606
355,5.459450620030795,0.15460809024239477,0.06664750996983188
356,5.459815226741939,0.1546090102812987,0.06664790231387605
357,5.460179830519222,0.1546099303128399,0.06664829465470418
358,5.460544434296478,0.15461085034440095,0.06664868699546442
359,5.46090904100762,0.15461177038336132,0.06664907933930374
360,5.461273650652566,0.15461269042977427,0.06664947168624492
361,5.461638251496018,0.15461361045395766,0.06664986402363009
362,5.462002861140962,0.15461453050040883,0.06665025637043487
363,5.4623674649182155,0.15461545053203685,0.0666506487108422
364,5.462732065761694,0.1546163705563036,0.06665104104803402
365,5.4630966695389755,0.15461729058797,0.06665143338830505
366,5.463461282117748,0.15461821064187753,0.06665182573798431
367,5.463825885895029,0.1546191306736081,0.0666522180781301
368,5.4641904955400005,0.1546200507201458,0.06665261042451398
369,5.464555093449561,0.15462097073709985,0.06665300275820582
370,5.46491970309453,0.15462189078367547,0.06665339510445321
371,5.4652843127395,0.15462281083029644,0.06665378745064363
372,5.465648913582948,0.15462373085468759,0.06665417978727799
373,5.466013517360226,0.15462465088653182,0.0666545721270144
374,5.466378124071306,0.1546255709257758,0.06665496446982999
375,5.466742730782414,0.15462649096506464,0.06665535681258843
376,5.467107334559692,0.1546274109969657,0.06665574915212012
377,5.467471941270828,0.15462833103623985,0.06665614149471967
378,5.467836547981936,0.15462925107558576,0.06665653383727346
379,5.4682011517591835,0.1546301711075166,0.06665692617658893
380,5.468565761404179,0.1546310911543078,0.0666573185221651
381,5.468930362247594,0.15463201117886957,0.06665771085818542
382,5.469294974826391,0.1546329312331054,0.06665810320678368
383,5.469659575669806,0.1546338512577049,0.06665849554266744
384,5.47002418824863,0.15463477131195233,0.06665888789111801
385,5.470388789092045,0.15463569133664187,0.06665928022688751
386,5.47075339580315,0.1546366113760868,0.06665967256887305
387,5.471118002514253,0.15463753141560277,0.06666006491081251
388,5.471482606291556,0.15463845144770388,0.06666045724951372
389,5.471847207134968,0.15463937147244283,0.06666084958499904
390,5.472211813846072,0.15464029151201558,0.06666124192673376
391,5.472576426424864,0.1546412115663957,0.06666163427470667
392,5.472941027268277,0.15464213159119147,0.06666202660998725
393,5.473305631045548,0.15464305162338693,0.06666241894834705
394,5.473670240690509,0.15464397167044278,0.06666281129296761
395,5.474034847401611,0.15464489171008347,0.06666320363434973
396,5.47439945411274,0.15464581174974354,0.06666359597566376
397,5.47476405789001,0.1546467317820148,0.06666398831375059
398,5.475128661667279,0.15464765181433154,0.06666438065178049
399,5.475493268378378,0.15464857185407438,0.06666477299290086
400,5.47585787802331,0.15464949190121732,0.0666651653371006
401,5.476222475932858,0.1546504119187756,0.06666555766860793
402,5.476587082643986,0.1546513319585494,0.06666595000951253
403,5.476951695222775,0.15465225201318195,0.06666634235667714
404,5.477316293132352,0.15465317203077125,0.06666673468796876
405,5.477680905711168,0.154654092085442,0.066667127034997
406,5.478045506554576,0.15465501211047647,0.06666751936931083
407,5.478410119133335,0.1546559321651586,0.06666791171619128
408,5.478774722910599,0.15465685219766437,0.06666830405353853
409,5.479139323754035,0.1546577722227553,0.06666869638764748
410,5.479503933398963,0.15465869227011358,0.06666908873117576
411,5.479868540110058,0.15465961231005712,0.0666694810714658
412,5.480233143887323,0.15466053234263866,0.06666987340853998
413,5.4805977564661355,0.15466145239743417,0.06667026575501082
414,5.480962354375709,0.15466237241523853,0.06667065808563084
415,5.481326964020634,0.15466329246266505,0.06667105042880654
416,5.481691567797896,0.15466421249532183,0.06667144276560756
417,5.4820561686413,0.15466513252059003,0.06667183509918144
418,5.482420778286253,0.15466605256804702,0.06667222744214119
419,5.482785384997346,0.1546669726081686,0.06667261978189644
420,5.483149988774607,0.15466789264087447,0.066673012118413
421,5.483514598419587,0.15466881268844074,0.06667340446119036
422,5.483879199262961,0.1546697327137775,0.0666737967944118
423,5.48424380890794,0.15467065276138156,0.06667418913705254
424,5.484608412685171,0.15467157279416338,0.0666745814732962
425,5.484973019396262,0.15467249283439818,0.06667497381264173
426,5.4853376290412115,0.15467341288203226,0.06667536615506625
427,5.485702235752302,0.1546743329222786,0.06667575849426409
428,5.4860668365957,0.15467525294775475,0.06667615082708697
429,5.486431443306818,0.1546761729880388,0.06667654316614816
430,5.486796044150216,0.15467709301355298,0.06667693549883458
431,5.487160653795164,0.1546780130612823,0.06667732784091802
432,5.487525260506253,0.15467893310164887,0.06667772017978542
433,5.48788986134965,0.15467985312721963,0.06667811251226695
434,5.488254470994597,0.15468077317500556,0.06667850485414549
435,5.488619080639515,0.15468169322283656,0.06667889719596697
436,5.488983684416771,0.15468261325584529,0.06667928953139132
437,5.489348291127886,0.15468353329628085,0.0666796818699064
438,5.489712891971281,0.15468445332194644,0.06668007420204666
439,5.490077495748537,0.15468537335503815,0.06668046653727737
440,5.490442105393453,0.15468629340293735,0.06668085887874617
441,5.490806709170706,0.15468721343604072,0.0666812512138292
442,5.491171321749509,0.15468813349141158,0.06668164355833146
443,5.491535922592904,0.15468905351714593,0.06668203589011935
444,5.4919005322378185,0.1546899735651469,0.06668242823132621
445,5.492265136015099,0.15469089359832547,0.0666828205661359
446,5.492629742726183,0.15469181363895756,0.06668321290404768
447,5.492994349437265,0.15469273367955566,0.0666836052418686
448,5.4933589473468265,0.15469365369802912,0.0666839975701785
449,5.49372355699174,0.15469457374609827,0.06668438991103268
450,5.494088160768991,0.1546954937793723,0.06668478224550131
451,5.4944527674801,0.15469641382009847,0.06668517458307147
452,5.494817371257322,0.1546973338534105,0.06668556691740361
453,5.495181975034572,0.15469825388676678,0.06668595925167833
454,5.495546587613371,0.1546991739423387,0.06668635159535019
455,5.495911200192113,0.1547000939979292,0.06668674393895359
456,5.496275798101671,0.15470101401652778,0.06668713626670605
457,5.496640401878891,0.15470193404996,0.06668752860070774
458,5.497005011523857,0.15470285409820006,0.0666879209409476
459,5.497369612367247,0.15470377412426237,0.06668831327165382
460,5.497734219078325,0.15470469416513313,0.06668870560859845
461,5.498098825789431,0.15470561420602236,0.06668909794547469
462,5.4984634295666766,0.1547065342395491,0.06668949027913489
463,5.498828039211586,0.15470745428788363,0.0666898826190333
464,5.4991926400549715,0.15470837431404075,0.06669027494939815
465,5.499557246766048,0.15470929435503195,0.06669066728601239
466,5.499921856410983,0.15471021440342347,0.06669105962570604
467,5.500286460188228,0.15471113443704493,0.0666914519590249
468,5.500651072766994,0.15471205449285527,0.06669184430172949
469,5.501015673610406,0.15471297451910712,0.06669223663175292
470,5.501380277387651,0.15471389455275883,0.06669262896485562
471,5.501744881164894,0.1547148145864567,0.06669302129790158
472,5.502109484942109,0.15471573462017257,0.06669341363087893
473,5.502474091653182,0.15471665466128867,0.0666938059669356
474,5.502838701298114,0.15471757470985784,0.06669419830609413
475,5.503203308009188,0.15471849475101168,0.06669459064201415
476,5.503567908852598,0.1547194147773958,0.06669498297155955
477,5.50393251849753,0.15472033482599554,0.06669537531050207
478,5.504297128142432,0.15472125487463986,0.06669576764938719
479,5.504661731919673,0.15472217490846257,0.06669615998187556
480,5.505026335696913,0.15472309494233052,0.06669655231430686
481,5.5053909424079555,0.15472401498359753,0.06669694464981699
482,5.5057555461851955,0.15472493501747675,0.06669733698210034
483,5.506120152896293,0.15472585505880862,0.06669772931748541
484,5.5064847625412225,0.1547267751075406,0.06669812165594975
485,5.5068493604507704,0.15472769512668788,0.06669851398172189
486,5.507213970095699,0.15472861517545716,0.06669890632004943
487,5.507578576806738,0.15472953521686472,0.0666992986551613
488,5.507943180583975,0.15473045525085774,0.06669969098703502
489,5.508307784361213,0.15473137528489558,0.06670008331885145
490,5.508672394006111,0.15473229533374103,0.06670047565690602
491,5.5090369977833475,0.15473321536781676,0.06670086798858589
492,5.509401604494443,0.15473413540929246,0.066701260323345
493,5.509766214139368,0.1547350554581949,0.0667016526611948
494,5.510130820850435,0.15473597549973472,0.06670204499582849
495,5.510495427561529,0.15473689554126713,0.06670243733038266
496,5.510860028404876,0.15473781556803018,0.06670282965856236
