,f,a
145,-944238.28125,651.9509632663352
146,-943164.0625,669.330989189692
147,-942089.84375,677.0929510726297
148,-941015.625,668.8236023252273
149,-939941.40625,685.9825431284798
150,-938867.1875,670.838188505106
151,-937792.96875,681.3178810516262
152,-936718.75,693.524001478298
153,-935644.53125,691.6983006619696
154,-934570.3125,703.2057694155015
155,-933496.09375,700.9114633021087
156,-932421.875,697.271577035136
157,-931347.65625,709.0045079386216
158,-930273.4375,703.4455870540189
159,-929199.21875,707.755471381226
160,-928125.0,703.9187668757722
161,-927050.78125,709.6297649776379
162,-925976.5625,710.7280127017364
163,-924902.34375,717.3323487922199
164,-923828.125,732.4377161859562
165,-922753.90625,733.1994742419288
166,-921679.6875,720.3823970726486
167,-920605.46875,731.8919488553446
168,-919531.25,734.9472447029613
169,-918457.03125,742.7223208795525
170,-917382.8125,761.3282823794319
171,-916308.59375,751.8015625784583
172,-915234.375,747.7493017378428
173,-914160.15625,764.3135595385799
174,-913085.9375,765.6811666629292
175,-912011.71875,751.0934152181974
176,-910937.5,764.9155491905207
177,-909863.28125,782.7939215896276
178,-908789.0625,776.8224941234672
179,-907714.84375,771.4150301148691
180,-906640.625,781.1154104017337
181,-905566.40625,782.8313187210748
182,-904492.1875,788.9415716339641
183,-903417.96875,794.992868048402
184,-902343.75,795.5818745941835
185,-901269.53125,810.3528994465955
186,-900195.3125,798.8739809114119
187,-899121.09375,798.3985224512585
188,-898046.875,787.8708480499297
189,-896972.65625,810.8862136687046
190,-895898.4375,822.8154375555171
191,-894824.21875,814.435902328978
192,-893750.0,823.3882378506001
193,-892675.78125,811.6168847049067
194,-891601.5625,823.7487481902192
195,-890527.34375,846.7471180166006
196,-889453.125,836.7610374172093
197,-888378.90625,834.1397806273969
198,-887304.6875,828.6472718173984
199,-886230.46875,853.2585509859953
200,-885156.25,832.8390231508286
201,-884082.03125,857.4717645530462
202,-883007.8125,866.6053078343624
203,-881933.59375,845.8063993368307
204,-880859.375,868.5635486747685
205,-879785.15625,872.7141260959664
206,-878710.9375,868.5224711038289
207,-877636.71875,853.9949684757145
208,-876562.5,862.6974483936717
209,-875488.28125,894.2893470869911
210,-874414.0625,885.1922270212818
211,-873339.84375,887.5295293605236
212,-872265.625,886.201314200682
213,-871191.40625,897.3840600899225
214,-870117.1875,901.9955552924824
215,-869042.96875,902.24521567179
216,-867968.75,905.0325584492115
217,-866894.53125,917.3470282231322
218,-865820.3125,908.7441751296133
219,-864746.09375,895.7637877410384
220,-863671.875,905.2076990380626
221,-862597.65625,920.7845594276062
222,-861523.4375,916.0470018233541
223,-860449.21875,913.8944959388142
224,-859375.0,921.6350990341953
225,-858300.78125,931.6718290783494
226,-857226.5625,948.6757588487312
227,-856152.34375,930.9494194786644
228,-855078.125,939.662594633784
229,-854003.90625,929.5093750847244
230,-852929.6875,938.271953306721
231,-851855.46875,949.6059687236657
232,-850781.25,942.587986681419
233,-849707.03125,951.816317504645
234,-848632.8125,958.7454250341395
235,-847558.59375,967.3085805015755
236,-846484.375,959.3089844381946
237,-845410.15625,977.8640521212071
238,-844335.9375,972.7658170114498
239,-843261.71875,975.5525515881801
240,-842187.5,976.7090149221109
241,-841113.28125,1000.2626784690408
242,-840039.0625,987.5528147219414
243,-838964.84375,980.6873626492485
244,-837890.625,982.1727093048364
245,-836816.40625,996.4232799690321
246,-835742.1875,991.1468642392498
247,-834667.96875,994.7515113584813
248,-833593.75,1004.3722632954236
249,-832519.53125,1005.0745289880837
250,-831445.3125,1006.5274082282508
251,-830371.09375,1000.6608989829753
252,-829296.875,1024.4705604893597
253,-828222.65625,1010.1136577751045
254,-827148.4375,1023.1866949370751
255,-826074.21875,1026.204484640938
256,-825000.0,1015.43859029892
257,-823925.78125,1025.0001641763738
258,-822851.5625,1045.2313029666652
259,-821777.34375,1031.9487153192324
260,-820703.125,1045.539998706234
261,-819628.90625,1044.8946804422637
262,-818554.6875,1041.7863818954318
263,-817480.46875,1039.2675303974634
264,-816406.25,1047.8803452616728
265,-815332.03125,1053.7690290110293
266,-814257.8125,1059.5201811430943
267,-813183.59375,1065.7509627023874
268,-812109.375,1069.432752365013
269,-811035.15625,1055.8607122311273
270,-809960.9375,1066.33188791217
271,-808886.71875,1047.7342657323945
272,-807812.5,1064.9914461655562
273,-806738.28125,1075.6382348529467
274,-805664.0625,1080.6640738339547
275,-804589.84375,1092.708506166789
276,-803515.625,1074.2087836655933
277,-802441.40625,1083.0090798140257
278,-801367.1875,1106.293536103681
279,-800292.96875,1090.2996169362584
280,-799218.75,1093.2029412764539
281,-798144.53125,1109.297357272817
282,-797070.3125,1100.475314870376
283,-795996.09375,1094.9809966449718
284,-794921.875,1097.2862083004788
285,-793847.65625,1089.351585249406
286,-792773.4375,1104.3384854492967
287,-791699.21875,1107.8238788423769
288,-790625.0,1104.5782971245455
289,-789550.78125,1114.8097322129668
290,-788476.5625,1116.4260720128968
291,-787402.34375,1111.8751937224602
292,-786328.125,1114.9006414692046
293,-785253.90625,1112.5334284874493
294,-784179.6875,1115.8660157127827
295,-783105.46875,1117.8117987357066
296,-782031.25,1126.973377003078
297,-780957.03125,1115.1692159161503
298,-779882.8125,1139.9210708549585
299,-778808.59375,1152.2858240480666
300,-777734.375,1125.125405196268
301,-776660.15625,1136.705064254762
302,-775585.9375,1150.917673992348
303,-774511.71875,1151.4476306978574
304,-773437.5,1138.3338983556496
305,-772363.28125,1151.1299969649278
306,-771289.0625,1142.5428882137512
307,-770214.84375,1173.954856482107
308,-769140.625,1157.6790930973984
309,-768066.40625,1131.0248740443662
310,-766992.1875,1153.5221437808066
311,-765917.96875,1166.1124241782184
312,-764843.75,1154.7731582764707
313,-763769.53125,1141.6186769524954
314,-762695.3125,1169.6013404369605
315,-761621.09375,1166.1609560910304
316,-760546.875,1149.0756137608298
317,-759472.65625,1173.7919605106388
318,-758398.4375,1159.4219374218153
319,-757324.21875,1162.1453362783993
320,-756250.0,1177.7375758298394
321,-755175.78125,1171.7948376638315
322,-754101.5625,1181.2471232477224
323,-753027.34375,1175.1161012892778
324,-751953.125,1178.217433074585
325,-750878.90625,1153.9130593937905
326,-749804.6875,1173.4316905999583
327,-748730.46875,1185.1078507453803
328,-747656.25,1190.7734747298343
