,sun_times,sun_volts
134,669.9630751609802,-0.001027552509489667
135,674.9631223678589,-0.001138552509489667
136,679.9630444049835,-0.0008975525094896668
137,684.9630584716797,-0.0004075525094896668
138,689.9631321430206,0.0001044474905103332
139,694.9630885124207,0.0004094474905103332
140,699.963050365448,0.0005074474905103332
141,704.9632349014282,0.0003714474905103332
142,709.9631447792053,-0.00015655250948966683
143,714.9630880355835,-0.0007175525094896668
144,719.9631235599518,-0.0010475525094896668
145,724.9630744457245,-0.001035552509489667
146,729.9631607532501,-0.0007195525094896667
147,734.9631342887878,-0.00021255250948966679
148,739.9631135463715,0.0002644474905103332
149,744.9631426334381,0.0005584474905103332
150,749.9630801677704,0.0005124474905103332
151,754.9630882740021,0.00012444749051033317
152,759.9631426334381,-0.0004135525094896668
153,764.963050365448,-0.0008885525094896668
