,Voltages,Times
1750,-5.7e-05,1648664660.087275
1751,0.000123,1648664665.0872803
1752,-0.000247,1648664670.087236
1753,-0.000758,1648664675.0873072
1754,-0.000849,1648664680.0873024
1755,-0.000408,1648664685.0873394
1756,7e-05,1648664690.0872815
1757,6.4e-05,1648664695.0871952
1758,-0.00043,1648664700.0872803
1759,-0.000862,1648664705.0872827
1760,-0.00076,1648664710.0872583
1761,-0.000245,1648664715.0872993
1762,0.000112,1648664720.0872977
1763,-0.000101,1648664725.0872278
1764,-0.000627,1648664730.0873058
1765,-0.000869,1648664735.0872896
1766,-0.000558,1648664740.0872762
1767,-1.9e-05,1648664745.0872877
1768,0.000155,1648664750.0872939
1769,-0.000207,1648664755.0872347
1770,-0.000706,1648664760.087285
1771,-0.000802,1648664765.0872414
1772,-0.000367,1648664770.0872495
1773,0.000112,1648664775.0872474
1774,0.00011,1648664780.087279
1775,-0.00036,1648664785.0872242
1776,-0.000778,1648664790.0873199
1777,-0.000664,1648664795.0887468
1778,-0.000234,1648664800.087229
1779,0.000119,1648664805.0872464
1780,-7.8e-05,1648664810.0872717
1781,-0.000582,1648664815.087305
1782,-0.000843,1648664820.087357
1783,-0.000575,1648664825.087241
1784,-8.5e-05,1648664830.0872436
1785,0.000111,1648664835.0873032
1786,-0.000203,1648664840.0872808
1787,-0.0007,1648664845.0872903
1788,-0.00081,1648664850.0852542
1789,-0.000392,1648664855.0872867
1790,5.9e-05,1648664860.0872815
1791,6.7e-05,1648664865.0872512
1792,-0.000396,1648664870.0872722
1793,-0.000809,1648664875.087276
1794,-0.000703,1648664880.087281
1795,-0.000204,1648664885.0870316
1796,0.000135,1648664890.0872953
1797,-9.6e-05,1648664895.0872605
1798,-0.000628,1648664900.0872996
1799,-0.000856,1648664905.0872524
1800,-0.000563,1648664910.0873044
1801,-5.4e-05,1648664915.087252
1802,0.000117,1648664920.087281
1803,-0.00025,1648664925.087267
1804,-0.000746,1648664930.087305
1805,-0.000829,1648664935.0872653
1806,-0.000385,1648664940.0872593
1807,6.2e-05,1648664945.0872443
1808,2.1e-05,1648664950.0873158
1809,-0.00043,1648664955.087315
1810,-0.000775,1648664960.0873373
1811,-0.000627,1648664965.0872383
1812,-0.000127,1648664970.0873063
1813,0.000164,1648664975.0872896
1814,-7.6e-05,1648664980.0872931
1815,-0.000534,1648664985.0872974
1816,-0.000744,1648664990.087288
1817,-0.000471,1648664995.087236
1818,-1.8e-05,1648665000.0872178
1819,7.8e-05,1648665005.0872722
1820,-0.00031,1648665010.0872555
1821,-0.000753,1648665015.0873253
1822,-0.000757,1648665020.087239
1823,-0.000324,1648665025.087255
1824,8.4e-05,1648665030.1200597
1825,-3.1e-05,1648665035.0872793
1826,-0.000503,1648665040.0872884
1827,-0.000809,1648665045.0872755
1828,-0.000597,1648665050.087211
1829,-0.000101,1648665055.0872245
1830,0.000132,1648665060.0872996
1831,-0.000159,1648665065.087254
1832,-0.000629,1648665070.0872126
1833,-0.000754,1648665075.0872784
1834,-0.00042,1648665080.0872412
1835,2.8e-05,1648665085.0872927
1836,7.8e-05,1648665090.0872545
1837,-0.000336,1648665095.0872047
1838,-0.00071,1648665100.0872896
1839,-0.000642,1648665105.0872672
1840,-0.000189,1648665110.0872314
1841,0.000113,1648665115.0872884
1842,-0.000101,1648665120.0873046
1843,-0.000592,1648665125.0872793
1844,-0.000802,1648665130.0872884
1845,-0.000493,1648665135.0872352
1846,-2.2e-05,1648665140.0872178
1847,9.1e-05,1648665145.0873072
1848,-0.000306,1648665150.087288
1849,-0.00074,1648665155.0873127
1850,-0.000746,1648665160.0872896
1851,-0.000282,1648665165.08723
1852,9.8e-05,1648665170.0872955
1853,8e-06,1648665175.087323
1854,-0.000473,1648665180.0873077
1855,-0.000759,1648665185.0872715
1856,-0.000557,1648665190.0872438
1857,-9.5e-05,1648665195.0872552
1858,0.000123,1648665200.087255
1859,-0.000169,1648665205.0873077
1860,-0.000651,1648665210.0872746
1861,-0.000771,1648665215.0872064
1862,-0.000392,1648665220.087251
1863,2.7e-05,1648665225.0872583
1864,2.1e-05,1648665230.0872133
1865,-0.000432,1648665235.0872602
1866,-0.000824,1648665240.0872815
1867,-0.000692,1648665245.0872436
1868,-0.000203,1648665250.087295
1869,0.000107,1648665255.0872252
1870,-0.000134,1648665260.0872269
1871,-0.000601,1648665265.0872333
1872,-0.000797,1648665270.0872648
1873,-0.000486,1648665275.087292
1874,-1e-06,1648665280.0872836
1875,0.000101,1648665285.0872564
1876,-0.000278,1648665290.0872989
1877,-0.000675,1648665295.0872912
1878,-0.000638,1648665300.0872993
1879,-0.000196,1648665305.087286
1880,0.000127,1648665310.0873053
1881,-5.5e-05,1648665315.0872407
1882,-0.000514,1648665320.0872045
1883,-0.000793,1648665325.086915
1884,-0.000574,1648665330.0873182
1885,-9.3e-05,1648665335.0872836
1886,8e-05,1648665340.0873227
1887,-0.000234,1648665345.0872767
1888,-0.000685,1648665350.087224
1889,-0.000673,1648665355.0872564
1890,-0.000177,1648665360.0872645
1891,0.000221,1648665365.0872831
1892,0.000129,1648665370.085375
1893,-0.000266,1648665375.0872934
1894,-0.000462,1648665380.087257
1895,-0.000261,1648665385.0872748
1896,9.1e-05,1648665390.0872624
1897,0.000235,1648665395.08731
1898,-2.5e-05,1648665400.0872698
1899,-0.000447,1648665405.087201
1900,-0.000553,1648665410.0872684
1901,-0.00022,1648665415.087325
1902,0.000157,1648665420.087259
1903,0.000138,1648665425.0872893
1904,-0.000253,1648665430.087315
1905,-0.000553,1648665435.0872614
1906,-0.000398,1648665440.087259
1907,2.2e-05,1648665445.087321
1908,0.000234,1648665450.0872555
1909,1e-06,1648665455.085426
1910,-0.000422,1648665460.0872977
1911,-0.000531,1648665465.0872242
1912,-0.000221,1648665470.0872488
1913,0.000158,1648665475.0872893
1914,0.000165,1648665480.0872366
1915,-0.000207,1648665485.087283
1916,-0.000522,1648665490.087286
1917,-0.000448,1648665495.0872755
1918,-7.3e-05,1648665500.0872378
1919,0.000202,1648665505.0872846
1920,2.9e-05,1648665510.087301
1921,-0.000363,1648665515.0872688
1922,-0.000517,1648665520.0872653
1923,-0.000256,1648665525.087261
1924,0.000152,1648665530.0872326
1925,0.000201,1648665535.0873299
1926,-0.00018,1648665540.0872953
1927,-0.00056,1648665545.08729
1928,-0.000507,1648665550.0872936
1929,-0.000128,1648665555.0872643
1930,0.000168,1648665560.0872777
1931,1e-05,1648665565.0873094
1932,-0.000407,1648665570.087335
1933,-0.000554,1648665575.0873063
1934,-0.000276,1648665580.087282
1935,0.000133,1648665585.087245
1936,0.000181,1648665590.087288
1937,-0.000153,1648665595.0872588
1938,-0.000496,1648665600.0872343
1939,-0.000455,1648665605.0873427
1940,-7.9e-05,1648665610.0873423
1941,0.000183,1648665615.0873086
1942,4.3e-05,1648665620.0872853
1943,-0.000387,1648665625.0872593
1944,-0.0006,1648665630.0872762
1945,-0.000344,1648665635.0872643
1946,7.6e-05,1648665640.0872858
1947,0.000185,1648665645.0872762
1948,-0.000121,1648665650.0872612
1949,-0.000483,1648665655.0872831
1950,-0.000462,1648665660.0873063
1951,-7.2e-05,1648665665.0873241
1952,0.000229,1648665670.0873065
1953,9.8e-05,1648665675.0873227
1954,-0.000261,1648665680.0873134
1955,-0.000416,1648665685.0872989
1956,-0.000167,1648665690.0873227
1957,0.000199,1648665695.0872526
1958,0.000262,1648665700.0872886
1959,-3.8e-05,1648665705.0872834
1960,-0.000446,1648665710.0872478
1961,-0.000453,1648665715.0872195
1962,-4.1e-05,1648665720.0872533
1963,0.000253,1648665725.0872948
1964,0.000117,1648665730.087294
1965,-0.000298,1648665735.0872312
1966,-0.000485,1648665740.0872757
1967,-0.000229,1648665745.0872948
1968,0.000199,1648665750.0864053
1969,0.000286,1648665755.0872824
1970,-4.7e-05,1648665760.087334
1971,-0.000398,1648665765.0872996
1972,-0.000348,1648665770.087362
1973,5.1e-05,1648665775.0872796
1974,0.000321,1648665780.087261
1975,0.000138,1648665785.0872395
1976,-0.00032,1648665790.087235
1977,-0.000511,1648665795.0872686
1978,-0.000214,1648665800.0872476
1979,0.000203,1648665805.0872438
1980,0.000285,1648665810.0872772
1981,-6.8e-05,1648665815.0872998
1982,-0.000407,1648665820.0873024
1983,-0.000293,1648665825.087237
1984,0.000102,1648665830.087317
1985,0.000353,1648665835.0873015
1986,0.000168,1648665840.0872283
1987,-0.000252,1648665845.0873141
1988,-0.000387,1648665850.0873504
1989,-8.7e-05,1648665855.0873084
1990,0.000299,1648665860.0873046
1991,0.000316,1648665865.0872865
1992,-5e-05,1648665870.0872524
1993,-0.000355,1648665875.0872664
1994,-0.000224,1648665880.0873516
1995,0.000176,1648665885.0872734
1996,0.000382,1648665890.0872474
1997,0.000158,1648665895.0872958
1998,-0.000224,1648665900.0872245
1999,-0.000317,1648665905.0873032
2000,1.3e-05,1648665910.0872948
2001,0.000358,1648665915.0872676
2002,0.00032,1648665920.0872464
2003,-5.6e-05,1648665925.0872645
2004,-0.000332,1648665930.0872376
2005,-0.000204,1648665935.087261
2006,0.000191,1648665940.087287
2007,0.000349,1648665945.0852423
2008,0.00012,1648665950.0873382
2009,-0.000245,1648665955.08728
2010,-0.000311,1648665960.0872936
2011,-6e-06,1648665965.0873172
2012,0.000319,1648665970.087254
2013,0.000276,1648665975.087312
2014,-8e-05,1648665980.0872765
2015,-0.000323,1648665985.0872986
2016,-0.000155,1648665990.0872593
2017,0.000214,1648665995.0873175
2018,0.000341,1648666000.0872555
2019,9e-05,1648666005.087233
2020,-0.000252,1648666010.0873218
2021,-0.00029,1648666015.0853245
2022,4.1e-05,1648666020.0853693
2023,0.000352,1648666025.0824993
2024,0.000262,1648666030.0853424
2025,-0.000109,1648666035.0872338
2026,-0.000312,1648666040.0873156
2027,-0.000126,1648666045.0873053
2028,0.000249,1648666050.0872974
2029,0.00034,1648666055.0872817
2030,6.5e-05,1648666060.0873296
2031,-0.000266,1648666065.087244
2032,-0.000253,1648666070.0872638
2033,0.000106,1648666075.087316
2034,0.000325,1648666080.0873332
2035,0.000205,1648666085.0873353
2036,-0.000146,1648666090.0872548
2037,-0.000299,1648666095.0872655
2038,-7.4e-05,1648666100.0873036
2039,0.000263,1648666105.0872908
2040,0.000349,1648666110.0873544
2041,6.6e-05,1648666115.0873163
2042,-0.000224,1648666120.087319
2043,-0.000172,1648666125.087307
2044,0.000152,1648666130.087299
2045,0.000361,1648666135.087299
2046,0.000196,1648666140.087239
2047,-0.00015,1648666145.0873184
2048,-0.000266,1648666150.08734
2049,-1.2e-05,1648666155.087312
2050,0.00029,1648666160.0872588
2051,0.000284,1648666165.0872726
2052,-3.9e-05,1648666170.087296
2053,-0.000281,1648666175.0873115
2054,-0.000162,1648666180.0873299
2055,0.000179,1648666185.0872912
2056,0.000346,1648666190.0873299
2057,0.000144,1648666195.0872664
2058,-0.000166,1648666200.0872881
2059,-0.000212,1648666205.087253
2060,6.6e-05,1648666210.0872843
2061,0.000296,1648666215.087287
2062,0.000208,1648666220.0872412
2063,-6.7e-05,1648666225.0872197
2064,-0.000217,1648666230.0872912
2065,-3.3e-05,1648666235.087271
2066,0.000276,1648666240.0872672
2067,0.000351,1648666245.0872235
2068,8.3e-05,1648666250.0873237
2069,-0.000212,1648666255.085356
2070,-0.000184,1648666260.0872743
2071,0.000133,1648666265.0853298
2072,0.000367,1648666270.0872846
2073,0.000206,1648666275.087306
2074,-0.000141,1648666280.0872936
2075,-0.000249,1648666285.0873027
2076,-1e-05,1648666290.0872898
2077,0.000282,1648666295.0872927
2078,0.000278,1648666300.0873206
2079,-7e-06,1648666305.0872738
2080,-0.000209,1648666310.087302
2081,-8.8e-05,1648666315.087305
2082,0.000235,1648666320.08732
2083,0.000385,1648666325.087349
2084,0.000143,1648666330.0872452
2085,-0.000122,1648666335.0853736
2086,-0.000136,1648666340.0873132
2087,9.3e-05,1648666345.0873234
2088,0.000305,1648666350.087316
2089,0.000231,1648666355.087248
2090,-0.000107,1648666360.0872858
2091,-0.000296,1648666365.087297
2092,-9.7e-05,1648666370.0873945
2093,0.000229,1648666375.0872886
2094,0.000306,1648666380.0872467
2095,6.8e-05,1648666385.0873194
2096,-0.000192,1648666390.0873399
2097,-0.000151,1648666395.087251
2098,0.000116,1648666400.087316
2099,0.000301,1648666405.0873344
2100,0.000188,1648666410.0873022
2101,-9.2e-05,1648666415.0872684
2102,-0.000172,1648666420.087287
2103,4e-05,1648666425.0872302
2104,0.000323,1648666430.0872595
2105,0.000317,1648666435.0872865
2106,7e-05,1648666440.0873017
2107,-0.000137,1648666445.087342
2108,-5e-05,1648666450.0872927
2109,0.000225,1648666455.0872307
2110,0.000337,1648666460.0873318
2111,0.000123,1648666465.0873303
2112,-0.000142,1648666470.0873346
2113,-0.000172,1648666475.0847452
2114,9.1e-05,1648666480.0873098
2115,0.000327,1648666485.0872862
2116,0.000221,1648666490.0873063
2117,-6.6e-05,1648666495.0872762
2118,-0.000223,1648666500.0872836
2119,-5.4e-05,1648666505.0872934
2120,0.000234,1648666510.0872602
2121,0.000294,1648666515.0872946
2122,4.7e-05,1648666520.0872881
2123,-0.000188,1648666525.0872865
2124,-0.000122,1648666530.0873182
2125,0.000144,1648666535.0872283
2126,0.000314,1648666540.0872684
2127,0.000177,1648666545.087292
2128,-9.4e-05,1648666550.0872636
2129,-0.000182,1648666555.0872698
2130,2.5e-05,1648666560.0872772
2131,0.000279,1648666565.0873363
2132,0.000268,1648666570.0873404
2133,2.4e-05,1648666575.0872614
2134,-0.000166,1648666580.0873077
2135,-8.3e-05,1648666585.0873368
2136,0.000174,1648666590.0873146
2137,0.000282,1648666595.0872815
2138,0.000119,1648666600.0872686
2139,-0.000145,1648666605.087295
2140,-0.000172,1648666610.0873406
2141,7.9e-05,1648666615.0872676
2142,0.000291,1648666620.0873072
2143,0.000221,1648666625.0873327
2144,-5.4e-05,1648666630.087287
2145,-0.000194,1648666635.087318
2146,-3.4e-05,1648666640.0873096
2147,0.00023,1648666645.087272
2148,0.00028,1648666650.0872617
2149,5.9e-05,1648666655.0872822
2150,-0.000161,1648666660.0873232
2151,-0.000105,1648666665.087328
2152,0.000149,1648666670.0873172
2153,0.000288,1648666675.087264
2154,0.00017,1648666680.0872967
2155,-8e-05,1648666685.0872889
2156,-0.000172,1648666690.087312
2157,1.8e-05,1648666695.0873017
2158,0.000259,1648666700.0872846
2159,0.000263,1648666705.08732
2160,3.1e-05,1648666710.0872931
2161,-0.000159,1648666715.0872777
2162,-4.8e-05,1648666720.0872848
2163,0.000201,1648666725.0872974
2164,0.000293,1648666730.0873444
2165,9.9e-05,1648666735.0853703
2166,-0.000118,1648666740.0872223
2167,-0.000117,1648666745.0872574
2168,0.000123,1648666750.0872548
2169,0.000304,1648666755.0872924
2170,0.000214,1648666760.087269
2171,-5.3e-05,1648666765.0872436
2172,-0.000161,1648666770.0872264
2173,7e-06,1648666775.0872898
2174,0.000245,1648666780.0873246
2175,0.000246,1648666785.087293
2176,2.9e-05,1648666790.0872126
2177,-0.000169,1648666795.0872748
2178,-0.000105,1648666800.087288
2179,0.00017,1648666805.0872684
2180,0.000298,1648666810.087328
2181,0.00015,1648666815.0872567
2182,-0.000121,1648666820.0872936
2183,-0.000164,1648666825.087269
2184,5.3e-05,1648666830.087302
2185,0.000271,1648666835.0873055
2186,0.000214,1648666840.08724
2187,-3.3e-05,1648666845.0984628
2188,-0.000161,1648666850.0872965
2189,-2.4e-05,1648666855.0853484
2190,0.000215,1648666860.0872686
2191,0.000279,1648666865.0872626
2192,7.9e-05,1648666870.0871477
2193,-0.000139,1648666875.0872915
2194,-0.000102,1648666880.0872855
2195,0.000134,1648666885.0872338
2196,0.000272,1648666890.087285
2197,0.000146,1648666895.0872557
2198,-8.8e-05,1648666900.0872328
2199,-0.000167,1648666905.0872483
2200,2.2e-05,1648666910.087288
2201,0.000247,1648666915.0872712
2202,0.000248,1648666920.087247
2203,2.3e-05,1648666925.087324
2204,-0.000133,1648666930.0872476
2205,-4.4e-05,1648666935.0872862
2206,0.000192,1648666940.0873206
2207,0.000289,1648666945.0872395
2208,0.000118,1648666950.0872614
2209,-9.7e-05,1648666955.0872798
2210,-9.4e-05,1648666960.087275
2211,0.000105,1648666965.0872965
2212,0.000265,1648666970.087278
2213,0.000188,1648666975.0872822
2214,-2.7e-05,1648666980.0872364
2215,-0.000115,1648666985.0872324
2216,2.8e-05,1648666990.0872118
2217,0.000235,1648666995.0872273
2218,0.000255,1648667000.0872774
2219,3.9e-05,1648667005.0872686
2220,-0.000112,1648667010.0872161
2221,-5.4e-05,1648667015.0872328
2222,0.000154,1648667020.0872314
2223,0.000267,1648667025.0872347
2224,0.000141,1648667030.0872798
2225,-8.3e-05,1648667035.0873034
2226,-0.000125,1648667040.0871916
2227,6e-05,1648667045.08724
2228,0.000231,1648667050.087221
2229,0.000187,1648667055.087255
2230,-1.5e-05,1648667060.0872958
2231,-0.000126,1648667065.0873652
2232,8e-06,1648667070.08725
2233,0.00021,1648667075.0872672
2234,0.000268,1648667080.112522
2235,8.3e-05,1648667085.087259
2236,-8.9e-05,1648667090.0872788
2237,-4.9e-05,1648667095.0871966
2238,0.000149,1648667100.087249
2239,0.000264,1648667105.087295
2240,0.000161,1648667110.0872421
2241,-4.7e-05,1648667115.0873647
2242,-9e-05,1648667120.0872314
2243,5.9e-05,1648667125.087106
2244,0.000226,1648667130.0872688
2245,0.000199,1648667135.087235
2246,-1.3e-05,1648667140.0871344
2247,-0.000137,1648667145.0872846
2248,-3.5e-05,1648667150.0872962
2249,0.000171,1648667155.087274
2250,0.00021,1648667160.0872746
2251,6.6e-05,1648667165.0873008
2252,-0.000107,1648667170.0872579
2253,-8e-05,1648667175.087266
2254,0.000125,1648667180.0872993
2255,0.000261,1648667185.0872996
2256,0.000175,1648667190.085359
2257,-3e-06,1648667195.0873196
2258,-4e-05,1648667200.0871582
2259,0.000118,1648667205.0872662
2260,0.000277,1648667210.087207
2261,0.000236,1648667215.0853207
2262,3.5e-05,1648667220.0872602
2263,-8e-05,1648667225.0871263
2264,1.2e-05,1648667230.0872877
2265,0.000193,1648667235.0872352
2266,0.000247,1648667240.0872915
2267,7.9e-05,1648667245.087304
2268,-0.000102,1648667250.0872793
2269,-7.3e-05,1648667255.0872974
2270,0.000124,1648667260.087316
2271,0.000252,1648667265.087383
2272,0.000156,1648667270.0872867
2273,-3.8e-05,1648667275.0873063
2274,-0.000104,1648667280.0872135
2275,5.5e-05,1648667285.0872707
2276,0.000229,1648667290.087226
2277,0.000202,1648667295.087314
2278,1.7e-05,1648667300.0873587
2279,-0.000104,1648667305.0872934
2280,-2.1e-05,1648667310.0873086
2281,0.000168,1648667315.085358
2282,0.00023,1648667320.0872827
2283,7.7e-05,1648667325.0872972
2284,-8.9e-05,1648667330.087311
2285,-7.6e-05,1648667335.0872393
2286,0.000115,1648667340.0872686
2287,0.000248,1648667345.0872843
2288,0.000167,1648667350.0872262
2289,-1.7e-05,1648667355.087295
2290,-9.5e-05,1648667360.0873077
2291,4.2e-05,1648667365.0872266
2292,0.000228,1648667370.0872834
2293,0.000216,1648667375.087299
2294,4.6e-05,1648667380.087279
2295,-7.2e-05,1648667385.0872636
2296,1.4e-05,1648667390.0872817
2297,0.000205,1648667395.0873172
2298,0.000266,1648667400.087293
2299,0.000114,1648667405.0872796
2300,-4.7e-05,1648667410.08729
2301,-1.8e-05,1648667415.0872467
2302,0.000151,1648667420.087253
2303,0.000263,1648667425.0872793
2304,0.000171,1648667430.0872207
2305,-1.6e-05,1648667435.0872707
2306,-6.7e-05,1648667440.0872858
2307,7.7e-05,1648667445.087239
2308,0.000244,1648667450.0873318
2309,0.000222,1648667455.087323
2310,4.7e-05,1648667460.0872953
2311,-6.2e-05,1648667465.0872219
2312,3.7e-05,1648667470.0873065
2313,0.000224,1648667475.0872824
2314,0.000267,1648667480.0872555
2315,0.000117,1648667485.0872877
2316,-3.4e-05,1648667490.0871994
2317,-3e-05,1648667495.0873005
2318,0.000135,1648667500.0873473
2319,0.000237,1648667505.087271
2320,0.000129,1648667510.0872617
2321,-3.8e-05,1648667515.087222
2322,-8.3e-05,1648667520.0872488
2323,6.6e-05,1648667525.0872664
2324,0.000236,1648667530.0873008
2325,0.000194,1648667535.0872905
2326,8e-06,1648667540.0873146
2327,-9.9e-05,1648667545.087254
2328,-1.4e-05,1648667550.0873783
2329,0.000181,1648667555.0873098
2330,0.000227,1648667560.0872838
2331,7.6e-05,1648667565.0873125
2332,-7.2e-05,1648667570.0872738
2333,-3.1e-05,1648667575.0873158
2334,0.000145,1648667580.0872903
2335,0.000244,1648667585.0872915
2336,0.000147,1648667590.0873096
2337,-4.7e-05,1648667595.0872397
2338,-6.5e-05,1648667600.0872521
2339,0.000104,1648667605.0873456
2340,0.000254,1648667610.0873156
2341,0.000201,1648667615.0873165
2342,2.3e-05,1648667620.0872803
2343,-6.3e-05,1648667625.0872295
2344,4.3e-05,1648667630.087296
2345,0.00022,1648667635.0873277
2346,0.000237,1648667640.0873137
2347,8.7e-05,1648667645.0873115
2348,-5.3e-05,1648667650.0872912
2349,-2.2e-05,1648667655.0873084
2350,0.000157,1648667660.0872917
2351,0.000253,1648667665.0872674
2352,0.000135,1648667670.087315
2353,-3.4e-05,1648667675.0872958
2354,-5.5e-05,1648667680.087352
2355,0.000104,1648667685.0873075
2356,0.000246,1648667690.0872693
2357,0.000187,1648667695.0872612
2358,1.7e-05,1648667700.0872552
2359,-7.4e-05,1648667705.0872967
2360,3.3e-05,1648667710.087289
2361,0.00021,1648667715.08534
2362,0.000211,1648667720.0873644
2363,7.6e-05,1648667725.0872252
2364,-5.1e-05,1648667730.0872989
2365,6e-06,1648667735.0873342
2366,0.000182,1648667740.0872583
2367,0.000238,1648667745.0872712
2368,0.000109,1648667750.0873492
2369,-5e-05,1648667755.0873275
2370,-4.4e-05,1648667760.0872958
2371,0.000113,1648667765.0873191
2372,0.000236,1648667770.0872986
2373,0.00016,1648667775.0853164
2374,9e-06,1648667780.087147
2375,-4e-05,1648667785.08725
2376,7.6e-05,1648667790.0871818
2377,0.000217,1648667795.0872948
2378,0.000202,1648667800.0873055
2379,4.4e-05,1648667805.087238
2380,-5.8e-05,1648667810.087272
2381,1.9e-05,1648667815.0872908
2382,0.00019,1648667820.0872407
2383,0.000217,1648667825.0872724
2384,9e-05,1648667830.087176
2385,-3.7e-05,1648667835.0872333
2386,-1.9e-05,1648667840.087237
2387,0.000143,1648667845.085258
2388,0.000234,1648667850.0872498
2389,0.000134,1648667855.087282
2390,-1.2e-05,1648667860.087246
2391,-2.4e-05,1648667865.087214
2392,0.000124,1648667870.0872731
2393,0.000252,1648667875.0872583
2394,0.000193,1648667880.087242
2395,4.3e-05,1648667885.08724
2396,-3e-05,1648667890.0873232
2397,5.8e-05,1648667895.0872166
2398,0.000214,1648667900.0872624
2399,0.000217,1648667905.0872893
2400,7.9e-05,1648667910.087238
2401,-2.7e-05,1648667915.0872924
2402,3.1e-05,1648667920.0872908
2403,0.000194,1648667925.0872157
2404,0.000244,1648667930.0872343
2405,0.00015,1648667935.0872905
2406,9e-06,1648667940.0872324
2407,1.9e-05,1648667945.087203
2408,0.000166,1648667950.0872848
2409,0.000269,1648667955.0872734
2410,0.000191,1648667960.0872734
2411,4.4e-05,1648667965.0872936
2412,-8e-06,1648667970.0872946
2413,0.000107,1648667975.0873163
2414,0.000243,1648667980.0872567
2415,0.0002,1648667985.0872955
2416,5.3e-05,1648667990.0872421
2417,-3.5e-05,1648667995.0873044
2418,6.2e-05,1648668000.0872545
2419,0.00022,1648668005.0872498
2420,0.000235,1648668010.0872405
2421,0.000108,1648668015.0872762
2422,-1.2e-05,1648668020.0872324
2423,3.2e-05,1648668025.0872924
2424,0.000185,1648668030.0872557
2425,0.000245,1648668035.0872767
2426,0.000141,1648668040.087243
2427,7e-06,1648668045.0872915
2428,-0.0,1648668050.08728
2429,0.000143,1648668055.087308
2430,0.000252,1648668060.087231
2431,0.000176,1648668065.0873241
2432,2.9e-05,1648668070.0872934
2433,-3.6e-05,1648668075.0872831
2434,8e-05,1648668080.087272
2435,0.000224,1648668085.0871923
2436,0.000202,1648668090.0871928
2437,6.1e-05,1648668095.087341
2438,-3.7e-05,1648668100.0872836
2439,4.7e-05,1648668105.0871508
2440,0.000198,1648668110.0873113
2441,0.000232,1648668115.0872815
2442,0.000108,1648668120.087281
2443,-1.1e-05,1648668125.0872502
2444,1.3e-05,1648668130.0872657
2445,0.000159,1648668135.0872653
2446,0.000242,1648668140.087184
2447,0.00016,1648668145.087156
2448,2.7e-05,1648668150.087171
2449,-1e-06,1648668155.0873027
2450,0.000113,1648668160.0872614
2451,0.000237,1648668165.08725
2452,0.000191,1648668170.0871975
2453,5.8e-05,1648668175.0872204
2454,-1.8e-05,1648668180.0873063
2455,7.9e-05,1648668185.0872886
2456,0.00021,1648668190.087178
2457,0.000226,1648668195.0873115
2458,0.000112,1648668200.0872803
2459,1.2e-05,1648668205.0872278
2460,4.1e-05,1648668210.0872505
2461,0.000183,1648668215.0872993
2462,0.000232,1648668220.0872455
2463,0.000132,1648668225.0872505
2464,-4e-06,1648668230.087295
2465,4e-06,1648668235.087363
2466,0.000158,1648668240.0873303
2467,0.000276,1648668245.0872815
2468,0.000204,1648668250.0872679
2469,6.1e-05,1648668255.087247
2470,3e-06,1648668260.0872772
2471,0.000124,1648668265.0872722
2472,0.000254,1648668270.087256
2473,0.000241,1648668275.0872526
2474,0.000115,1648668280.0872452
2475,5.1e-05,1648668285.0873296
2476,8.1e-05,1648668290.0873168
2477,0.000204,1648668295.0872204
2478,0.000221,1648668300.087304
2479,8.8e-05,1648668305.0872123
2480,-3.1e-05,1648668310.0872953
2481,3e-05,1648668315.0872846
2482,0.000177,1648668320.0872946
2483,0.000244,1648668325.087243
2484,0.000158,1648668330.087323
2485,2e-05,1648668335.087221
2486,9e-06,1648668340.087318
2487,0.000131,1648668345.087229
2488,0.000238,1648668350.0873122
2489,0.00019,1648668355.087335
2490,4e-05,1648668360.0872831
2491,-1.4e-05,1648668365.0854332
2492,7.1e-05,1648668370.087316
2493,0.000183,1648668375.0873106
2494,0.000193,1648668380.0873487
2495,6.6e-05,1648668385.0873342
2496,-2.4e-05,1648668390.0850844
2497,5.6e-05,1648668395.0873582
2498,0.000203,1648668400.0872095
2499,0.000257,1648668405.087262
2500,0.000146,1648668410.0873015
2501,1.3e-05,1648668415.0872447
2502,2.5e-05,1648668420.0872195
2503,0.000153,1648668425.0872533
2504,0.000249,1648668430.0872812
2505,0.000177,1648668435.087292
2506,4.2e-05,1648668440.087261
2507,1.9e-05,1648668445.0872796
2508,9.6e-05,1648668450.0872233
2509,0.000192,1648668455.0873044
2510,0.000172,1648668460.0872722
2511,5.4e-05,1648668465.087262
2512,-3e-06,1648668470.087264
2513,9.1e-05,1648668475.087241
2514,0.000221,1648668480.0872371
2515,0.00023,1648668485.0872865
2516,0.000111,1648668490.0872386
2517,1.4e-05,1648668495.0872655
2518,5.5e-05,1648668500.0872216
2519,0.000185,1648668505.087275
2520,0.000215,1648668510.0872881
2521,0.000144,1648668515.087472
2522,3.2e-05,1648668520.0873036
2523,3.4e-05,1648668525.0872476
2524,0.000133,1648668530.0872993
2525,0.000218,1648668535.0872798
2526,0.000164,1648668540.0872939
2527,4.5e-05,1648668545.0872912
2528,-0.0,1648668550.0872648
2529,9.9e-05,1648668555.0873034
2530,0.000217,1648668560.0872798
2531,0.000204,1648668565.087268
2532,9.2e-05,1648668570.0872798
2533,3e-05,1648668575.0873573
2534,9.1e-05,1648668580.0873055
2535,0.000206,1648668585.0872726
2536,0.000233,1648668590.0873103
2537,0.000132,1648668595.0872931
2538,3.6e-05,1648668600.0873044
